id,rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
340,소월로20길,제과제빵떡케익,104678079,13314,9451,71,9451,3863,22,35,43,34,66
341,소월로20길,커피점/카페,17909187,2546,36,64,1578,968,5,71,24,40,61
342,소월로20길,유흥주점,91575740,486,39,61,314,172,-1,0,101,56,44
343,신흥로20길,한식,608333748,5341,25,75,3588,1753,1,46,53,44,56
344,신흥로20길,중식,65154117,3668,39,61,2251,1417,0,64,36,61,39
345,신흥로20길,양식,574584228,3852,42,58,2509,1343,0,29,71,39,61
346,신흥로20길,분식,41760295,2601,10,90,2334,267,6,69,25,62,38
347,신흥로20길,패스트푸드점,487435481,24512,57,43,10756,13756,4,59,37,31,69
348,신흥로20길,닭/오리요리,64689140,4582,38,62,2838,1744,0,10,90,61,39
349,신흥로20길,제과제빵떡케익,111146128,12309,8510,63,8510,3799,12,46,42,27,74
350,신흥로20길,커피점/카페,52594455,2470,66,34,1358,1112,0,46,54,34,66
351,신흥로20길,유흥주점,14439524,373,31,69,263,110,0,0,100,53,47
352,우사단로10길,한식,187648027,8612,23,77,6115,2497,0,53,47,68,32
353,우사단로10길,양식,99837021,5234,46,54,2791,2443,1,28,71,64,36
354,우사단로10길,분식,119551227,7763,34,66,5039,2724,6,37,57,38,62
355,우사단로10길,커피점/카페,72701684,7856,34,66,5019,2837,3,55,42,52,48
356,우사단로10길,유흥주점,88641525,2839,34,66,1897,942,0,0,100,64,36
357,우사단로14길,양식,853858608,16835,37,64,10197,6638,0,38,62,60,40
358,우사단로14길,패스트푸드점,2282796,136,62,38,30,106,-1,20,81,62,38
359,우사단로14길,제과제빵떡케익,148669330,11080,6347,57,6347,4733,0,44,56,32,68
360,우사단로14길,커피점/카페,236883298,17776,30,70,10359,7417,3,71,26,41,59
361,우사단로14길,유흥주점,4317716,59,29,72,39,20,0,0,100,89,11
362,우사단로4길,한식,373568785,8498,25,75,6429,2069,1,63,36,62,38
363,우사단로4길,양식,55265311,3723,37,64,3103,620,1,34,65,48,52
364,우사단로4길,분식,29961923,1902,22,78,1435,467,1,62,37,60,40
365,우사단로4길,닭/오리요리,105419701,4786,37,63,3025,1761,0,22,78,55,45
366,우사단로4길,커피점/카페,172374286,19064,33,67,12761,6303,9,58,33,43,57
367,우사단로4길,유흥주점,174241419,4857,30,70,3554,1303,-1,1,100,63,37
368,원효로19길,한식,722319999,25741,9,91,21549,4192,3,77,20,60,40
369,원효로19길,중식,222620336,11007,20,80,8320,2687,1,73,26,66,34
370,원효로19길,닭/오리요리,34376867,900,21,79,705,195,-1,1,100,73,27
371,원효로19길,커피점/카페,178198415,24898,22,78,19379,5519,15,59,26,43,57
372,원효로19길,유흥주점,62315921,2247,16,84,1863,384,0,40,60,57,43
373,원효로41길,한식,550860701,19203,10,91,17868,1335,0,60,40,60,40
374,원효로41길,중식,15838404,727,35,65,465,262,-1,74,27,73,28
375,원효로41길,분식,44708355,4554,0,100,4554,0,15,55,30,68,32
376,원효로41길,커피점/카페,116523256,21445,12,88,18900,2545,18,72,10,63,37
377,원효로41길,유흥주점,28997193,957,18,82,808,149,-1,18,83,86,14
378,원효로53길,한식,1522006819,42215,23,77,29242,12973,8,43,49,70,30
379,원효로53길,일식/수산물,6833959,138,117,84,117,21,0,25,75,84,16
380,원효로53길,커피점/카페,37376006,4400,25,75,3951,449,1,74,25,47,53
381,원효로53길,유흥주점,140474773,2892,29,71,2127,765,0,0,100,85,16
382,원효로89길,한식,1063092180,41691,16,84,33962,7729,0,65,35,56,44
383,원효로89길,중식,164904129,7940,13,87,6847,1093,1,77,22,67,33
384,원효로89길,일식/수산물,102162804,1798,1443,80,1443,355,0,66,34,43,57
385,원효로89길,분식,165533817,10399,6,94,9829,570,10,50,40,55,45
386,원효로89길,패스트푸드점,71475515,1763,34,66,1168,595,0,36,64,56,44
387,원효로89길,닭/오리요리,18276501,676,32,68,447,229,0,8,92,59,42
388,원효로89길,커피점/카페,836029278,41153,16,84,32560,8593,29,56,15,47,53
389,원효로89길,유흥주점,1411422170,23482,24,76,17283,6199,-1,0,101,58,42
390,이촌로22길,한식,173328865,4921,30,70,3453,1468,0,37,63,72,29
391,이촌로22길,중식,24828231,1302,45,55,723,579,0,73,27,61,39
392,이촌로22길,닭/오리요리,68544070,2668,41,60,1600,1068,-1,12,89,56,44
393,이촌로22길,커피점/카페,54824360,6475,35,65,4204,2271,3,63,34,51,49
394,이태원로27길,한식,1844878004,31074,50,50,16302,14772,1,6,93,53,47
395,이태원로27길,중식,259521489,1999,36,64,1279,720,0,41,59,58,42
396,이태원로27길,일식/수산물,11932486,272,65,24,65,207,0,0,100,48,52
397,이태원로27길,양식,7288947903,227577,52,48,110544,117033,0,16,84,56,44
398,이태원로27길,분식,441851884,8949,57,43,3838,5111,4,5,91,52,48
399,이태원로27길,패스트푸드점,1528934,102,81,19,19,83,-1,44,57,56,44
400,이태원로27길,제과제빵떡케익,77571628,10314,4835,47,4835,5479,-1,25,76,38,62
401,이태원로27길,커피점/카페,217859190,24006,42,58,13680,10326,3,55,42,53,47
402,이태원로27길,유흥주점,2502286010,79908,59,41,33816,46092,2,0,98,52,48
403,이태원로54길,한식,3243303909,88870,32,68,59482,29388,2,51,47,47,53
404,이태원로54길,중식,522438021,14798,30,71,11315,3483,1,36,63,42,59
405,이태원로54길,일식/수산물,456971572,11795,6681,51,6681,5114,0,28,72,41,60
406,이태원로54길,양식,2292245575,53129,38,62,32041,21088,1,39,60,36,64
407,이태원로54길,분식,98571297,4295,46,54,2327,1968,-1,53,48,30,70
408,이태원로54길,패스트푸드점,729517357,25032,38,62,15869,9163,1,47,52,39,61
409,이태원로54길,커피점/카페,2135463982,150324,35,65,88589,61735,8,58,34,34,67
410,이태원로54길,유흥주점,421464140,9202,58,42,4709,4493,0,10,90,40,60
411,장문로45길,한식,184649623,8330,21,79,6925,1405,1,43,56,62,38
412,장문로45길,중식,56676409,2593,40,60,1566,1027,2,64,34,65,35
413,장문로45길,양식,6981747,141,6,94,129,12,0,39,61,0,100
414,장문로45길,분식,95247980,9061,28,72,6790,2271,1,34,65,57,43
415,장문로45길,패스트푸드점,78925684,2925,43,57,1664,1261,1,17,82,67,33
416,장문로45길,닭/오리요리,148037856,6175,37,63,3884,2291,-1,11,90,59,42
417,장문로45길,제과제빵떡케익,17466937,1937,1217,63,1217,720,14,48,38,55,45
418,장문로45길,커피점/카페,2336584,648,39,61,396,252,-1,0,101,76,24
419,장문로45길,유흥주점,12000000,350,39,61,212,138,-1,0,101,76,24
420,청파로47길,한식,3162320514,207480,20,80,162576,44904,0,52,48,30,71
421,청파로47길,중식,434431046,23790,28,72,17179,6611,0,61,39,36,64
422,청파로47길,일식/수산물,599986230,36115,29796,82,29796,6319,1,52,47,27,73
423,청파로47길,양식,977268762,59683,18,82,50851,8832,0,57,43,17,83
424,청파로47길,분식,2263138899,274828,22,78,227166,47662,6,53,41,19,81
425,청파로47길,패스트푸드점,1123861358,147294,18,82,117238,30056,7,51,42,18,82
426,청파로47길,닭/오리요리,415637270,15125,31,70,11086,4039,0,8,92,41,60
427,청파로47길,제과제빵떡케익,919837140,133893,97300,69,97300,36593,5,52,43,18,82
428,청파로47길,커피점/카페,2331084798,597857,23,78,495046,102811,13,60,27,21,79
429,청파로47길,유흥주점,432442645,14830,27,73,10833,3997,-1,8,93,31,69
430,청파로47나길,한식,129653411,3380,88,88,2999,381,3,74,23,60,40
431,청파로47나길,커피점/카페,349484,13,100,100,13,0,0,33,67,0,100
432,청파로47나길,유흥주점,9360462,372,77,77,293,79,0,0,100,64,36
433,청파로71길,한식,208419523,7013,16,85,5946,1067,-1,57,44,61,39
434,청파로71길,분식,17003072,1653,10,90,1467,186,12,62,26,61,40
435,청파로71길,닭/오리요리,241875007,10690,36,64,6912,3778,0,14,86,46,54
436,청파로71길,커피점/카페,46617527,6781,9,91,6192,589,22,67,11,43,57
437,청파로71길,유흥주점,94874362,2509,33,67,1625,884,0,0,100,64,36
438,청파로73길,한식,181238406,6661,14,86,5519,1142,2,67,31,62,38
439,청파로73길,분식,200724480,3778,0,100,3778,0,0,93,7,77,23
440,청파로73길,커피점/카페,28582701,4084,20,80,3275,809,18,67,15,61,39
441,한강대로104길,한식,3848470581,98839,12,89,87815,11024,1,65,34,57,43
442,한강대로104길,중식,131252111,9263,15,85,7842,1421,-1,73,28,67,33
443,한강대로104길,일식/수산물,191503025,6929,6672,95,6672,257,-1,38,63,55,45
444,한강대로104길,양식,58506845,436,0,100,436,0,0,0,100,72,28
445,한강대로104길,분식,195829980,13042,13,87,11127,1915,11,66,23,44,56
446,한강대로104길,패스트푸드점,35632725,3139,12,88,2888,251,1,52,47,50,50
447,한강대로104길,닭/오리요리,21856166,750,34,66,489,261,0,2,98,71,29
448,한강대로104길,제과제빵떡케익,369630168,36217,25498,70,25498,10719,22,32,46,39,61
449,한강대로104길,커피점/카페,95375488,13241,6,94,12561,680,17,78,5,45,55
450,한강대로104길,유흥주점,470674184,10954,19,81,9365,1589,0,19,81,56,44
451,한강대로15길,한식,1405282607,26518,15,85,22409,4109,0,50,50,68,32
452,한강대로15길,중식,87711627,2696,15,85,2302,394,-1,70,31,75,25
453,한강대로15길,양식,29968255,376,33,67,248,128,1,0,99,45,55
454,한강대로15길,분식,20561773,475,19,82,402,73,0,0,100,82,18
455,한강대로15길,닭/오리요리,58023508,1272,23,77,967,305,0,0,100,76,24
456,한강대로15길,커피점/카페,115114185,11545,21,79,9690,1855,16,65,19,48,52
457,한강대로15길,유흥주점,440761001,12769,13,87,11028,1741,-2,39,63,60,40
458,한강대로43길,한식,4660824356,98634,19,81,78631,20003,1,30,69,65,35
459,한강대로43길,일식/수산물,219095322,4039,3547,90,3547,492,0,41,59,65,35
460,한강대로43길,분식,380754638,22605,33,67,15222,7383,-1,39,62,47,53
461,한강대로43길,닭/오리요리,111066806,2481,23,77,1905,576,0,0,100,73,27
462,한강대로43길,제과제빵떡케익,139085352,13616,10358,72,10358,3258,24,47,29,59,41
463,한강대로43길,커피점/카페,227116325,41762,9,92,36475,5287,26,55,19,60,40
464,한강대로43길,유흥주점,272741229,5887,17,83,4872,1015,0,1,99,68,32
465,한강대로52길,한식,2000319307,33485,27,73,27648,5837,2,58,40,66,34
466,한강대로52길,양식,130446505,2401,18,82,1977,424,0,35,65,46,54
467,한강대로52길,커피점/카페,398034486,30386,12,89,24440,5946,19,64,17,53,47
468,한강대로52길,유흥주점,31499738,1341,5,95,1275,66,0,70,30,68,32
469,한강대로62길,한식,2596428622,53453,19,81,42306,11147,2,43,55,71,29
470,한강대로62길,중식,106752665,6016,10,90,5174,842,1,22,77,77,23
471,한강대로62길,양식,88985139,2987,14,86,2555,432,0,72,28,48,52
472,한강대로62길,분식,307844835,30291,14,86,26018,4273,23,57,20,66,34
473,한강대로62길,닭/오리요리,150456830,4587,19,81,3702,885,1,31,68,79,21
474,한강대로62길,커피점/카페,174530581,25864,20,80,20138,5726,12,67,21,58,42
475,한강대로62길,유흥주점,468155127,10975,16,84,9420,1555,1,8,91,76,24
476,한강대로7길,한식,1465162056,36095,18,82,28127,7968,0,64,36,61,39
477,한강대로7길,일식/수산물,33000000,1197,1197,100,1197,0,0,100,0,62,38
478,한강대로7길,분식,49249141,2086,0,100,2086,0,1,82,17,63,37
479,한강대로7길,커피점/카페,239117140,23324,11,89,21080,2244,7,85,8,51,49
480,한강대로7길,유흥주점,39511847,1045,13,87,912,133,0,0,100,65,35
481,한강대로88길,한식,1681635480,57597,12,88,49305,8292,1,57,42,70,30
482,한강대로88길,중식,69503853,3337,14,86,2875,462,-1,72,29,68,33
483,한강대로88길,분식,69897674,3657,45,56,2031,1626,1,55,44,46,54
484,한강대로88길,제과제빵떡케익,65314145,8297,6279,76,6279,2018,22,32,46,38,62
485,한강대로88길,커피점/카페,195749186,14169,24,76,10727,3442,-1,50,51,18,82
486,한강대로88길,유흥주점,140319053,2971,21,80,2482,489,0,0,100,51,49
487,한남대로20길,한식,2221537999,38459,22,78,30942,7517,1,41,58,52,48
488,한남대로20길,중식,208751990,7484,26,74,5579,1905,1,70,29,68,32
489,한남대로20길,양식,1696191013,32927,31,69,22275,10652,2,60,38,37,63
490,한남대로20길,패스트푸드점,284481717,7423,41,59,4423,3000,0,55,45,33,67
491,한남대로20길,제과제빵떡케익,196660173,21283,15358,72,15358,5925,21,52,27,33,67
492,한남대로20길,커피점/카페,415866771,22461,32,68,14801,7660,1,68,31,34,66
493,한남대로20길,유흥주점,246445498,4450,36,64,2857,1593,-1,17,84,55,45
494,회나무로13길,한식,386007048,7677,33,68,4922,2755,-1,21,80,46,54
495,회나무로13길,중식,45352806,2082,40,60,1247,835,0,67,33,62,38
496,회나무로13길,양식,751803290,28273,52,48,12507,15766,-1,31,70,47,53
497,회나무로13길,분식,144417716,12464,17,84,10340,2124,14,52,34,54,47
498,회나무로13길,패스트푸드점,54079233,3542,49,51,1894,1648,-1,26,75,49,51
499,회나무로13길,제과제빵떡케익,301820629,22893,14627,64,14627,8266,19,50,31,43,57
500,회나무로13길,커피점/카페,158866596,16233,40,60,10648,5585,16,57,27,40,60
501,회나무로13길,유흥주점,612053527,25983,48,52,13606,12377,-1,6,95,54,47
502,효창원로39길,한식,314123680,14463,10,90,12377,2086,0,63,37,53,47
503,효창원로39길,양식,62791276,3397,32,68,2404,993,-1,42,59,52,48
504,효창원로39길,분식,159052775,16663,32,68,10627,6036,19,52,29,56,44
505,효창원로39길,패스트푸드점,40972690,3265,47,53,1724,1541,0,29,71,49,51
506,효창원로39길,닭/오리요리,304921860,14030,36,64,8855,5175,0,11,89,54,46
507,효창원로39길,커피점/카페,105055468,13325,29,71,9777,3548,15,58,27,40,60
508,후암로28길,한식,34304759,916,15,86,784,132,-1,51,50,71,29
509,후암로28길,중식,64957481,3102,40,60,1862,1240,-1,61,40,68,32
510,후암로28길,분식,219901621,22248,29,71,15402,6846,8,23,69,53,47
511,후암로28길,닭/오리요리,72662633,2952,33,68,1934,1018,-1,2,99,63,37
512,후암로28길,커피점/카페,45180634,3830,28,72,2693,1137,10,73,17,47,53
513,후암로28길,유흥주점,30048303,1241,30,70,921,320,1,0,99,77,23
514,고산자로6길,한식,1048045446,37684,17,83,28732,8952,9,59,32,63,37
515,고산자로6길,중식,24123087,1183,29,71,842,341,0,57,43,75,25
516,고산자로6길,일식/수산물,567000000,8859,5575,63,5575,3284,-1,48,53,50,50
517,고산자로6길,분식,161124199,7591,11,89,6373,1218,1,68,31,51,49
518,고산자로6길,닭/오리요리,26514706,1397,36,64,888,509,0,28,72,40,60
519,고산자로6길,제과제빵떡케익,10897119,829,529,67,529,300,0,80,20,19,81
520,고산자로6길,커피점/카페,242153410,38468,35,65,25485,12983,14,51,35,46,54
521,금호산2길,한식,92326606,3243,24,76,2370,873,3,46,51,52,48
522,금호산2길,커피점/카페,7503725,1532,64,36,543,989,26,72,2,48,52
523,금호산길,한식,625292783,15457,75,75,11473,3984,1,55,44,56,44
524,금호산길,패스트푸드점,7952759,1605,89,89,1433,172,2,66,32,38,62
525,금호산길,제과제빵떡케익,130871543,12364,28,72,8949,3415,14,34,52,39,61
526,금호산길,커피점/카페,34627478,5317,78,78,4082,1235,20,52,28,43,57
527,금호산길,유흥주점,76044800,2479,63,63,1523,956,0,31,69,61,39
528,둘레9길,한식,422652136,12691,17,83,10749,1942,1,57,42,69,31
529,둘레9길,분식,30935507,1170,0,100,1170,0,0,7,93,44,56
530,둘레9길,패스트푸드점,117248440,8314,41,59,4962,3352,0,31,69,60,40
531,둘레9길,닭/오리요리,212009768,8413,46,54,4534,3879,-1,21,80,55,45
532,둘레9길,제과제빵떡케익,134563543,13451,9166,68,9166,4285,14,37,49,43,57
533,둘레9길,커피점/카페,50370266,4064,50,50,1926,2138,6,68,26,38,62
534,둘레9길,유흥주점,183405923,4089,47,53,2575,1514,1,0,99,79,21
535,뚝섬로5길,한식,809737478,51954,10,90,50391,1563,1,80,19,61,39
536,뚝섬로5길,양식,17165412,833,0,100,833,0,0,98,2,52,48
537,뚝섬로5길,분식,248361659,17844,17,84,11885,5959,3,67,30,51,49
538,뚝섬로5길,커피점/카페,402443656,39251,21,79,33621,5630,20,57,23,43,57
539,마장로27길,한식,443997640,8673,33,67,5710,2963,0,16,84,59,41
540,마장로27길,분식,96037032,8129,21,79,6500,1629,14,55,31,64,36
541,마장로27길,닭/오리요리,38383129,979,31,70,681,298,0,0,100,63,37
542,마장로27길,제과제빵떡케익,135025392,13290,9595,72,9595,3695,16,36,48,41,59
543,마장로27길,유흥주점,143900107,2463,26,74,1754,709,1,0,99,80,21
544,마장로39길,한식,1215308794,22565,23,77,14710,7855,5,51,44,67,33
545,마장로39길,분식,81104905,10032,9,91,9049,983,6,59,35,47,53
546,마장로39길,패스트푸드점,103220802,9116,29,71,6459,2657,2,44,54,53,47
547,마장로39길,닭/오리요리,58618186,2037,34,66,1341,696,0,20,80,56,44
548,마장로39길,커피점/카페,3972273,546,7,93,461,85,5,83,12,57,43
549,마장로39길,유흥주점,549266923,14434,25,75,10779,3655,0,11,89,72,28
550,마조로16길,한식,64002373,3429,7,93,3142,287,2,62,36,62,38
551,마조로16길,중식,66420212,3327,44,56,2058,1269,-1,68,33,61,39
552,마조로1길,한식,753891411,27730,25,75,20121,7609,3,35,62,59,41
553,마조로1길,일식/수산물,72137382,5290,3780,71,3780,1510,0,56,44,57,43
554,마조로1길,분식,264277599,26613,22,78,20875,5738,7,49,44,44,57
555,마조로1길,패스트푸드점,135991489,19489,28,72,13831,5658,1,42,57,48,52
556,마조로1길,제과제빵떡케익,67777597,9832,8131,83,8131,1701,0,44,56,28,72
557,마조로1길,커피점/카페,292138574,74341,29,71,54269,20072,1,49,50,41,59
558,마조로1길,유흥주점,70870399,1915,25,75,1454,461,0,4,96,76,24
559,매봉길,한식,65842585,4563,30,70,3821,742,5,64,31,53,47
560,매봉길,패스트푸드점,175509550,6550,45,55,3593,2957,0,35,65,51,49
561,매봉길,제과제빵떡케익,116127729,13908,10472,88,10472,3436,8,20,72,36,64
562,매봉길,커피점/카페,49321924,8091,35,65,4835,3256,22,51,27,46,54
563,매봉길,유흥주점,28077811,702,33,67,426,276,0,0,100,40,60
564,무수막길,한식,876651723,25251,71,71,17987,7264,1,37,62,59,41
565,무수막길,중식,80317358,6121,70,70,4251,1870,0,56,44,54,46
566,무수막길,일식/수산물,133323954,634,19,81,515,119,0,15,85,67,34
567,무수막길,분식,191952923,25673,85,85,18913,6760,8,45,47,32,68
568,무수막길,패스트푸드점,26413255,932,52,52,492,440,0,40,60,46,54
569,무수막길,닭/오리요리,94054162,5348,66,66,3763,1585,0,3,97,56,44
570,무수막길,제과제빵떡케익,106741244,11215,32,68,7673,3542,28,60,12,31,69
571,무수막길,커피점/카페,118573303,19902,65,65,12765,7137,7,59,34,33,67
572,무수막길,유흥주점,250239586,8405,72,72,5910,2495,0,2,98,66,34
573,무학로6길,한식,3505808817,46632,25,76,33676,12956,3,33,64,59,41
574,무학로6길,중식,102000363,3513,15,85,3179,334,-1,73,28,70,30
575,무학로6길,분식,27954796,4481,22,79,3514,967,11,59,30,60,40
576,무학로6길,패스트푸드점,35944007,1383,39,61,877,506,-1,14,87,60,40
577,무학로6길,닭/오리요리,26123544,2414,31,69,1667,747,0,9,91,57,44
578,무학로6길,커피점/카페,97936766,9307,21,79,7034,2273,7,71,22,54,46
579,무학로6길,유흥주점,137405224,4637,21,79,3938,699,11,28,61,64,36
580,무학봉28길,한식,835272158,30982,27,73,22084,8898,5,38,57,65,35
581,무학봉28길,분식,43256234,2416,36,65,1582,834,0,32,68,37,63
582,무학봉28길,닭/오리요리,231957682,8497,30,70,5608,2889,0,7,93,58,42
583,무학봉28길,커피점/카페,19414836,3115,23,77,2400,715,5,59,36,37,63
